comment,comment_clean,label,label_id,rate
Quần vậy mà mỏng thế mặc sao ta.,quần vậy_mà mỏng thế mặc sao ta,NEG,0,2
Shop nên ktra trk khi giao hàng.,shop nên ktra trk khi giao hàng,NEU,2,3
Shop không có màu sản phẩm như mình đặt nhưng ko báo cho mình biết trước khi giao hàng.,shop không có màu sản_phẩm như mình đặt nhưng không báo cho mình biết trước khi giao hàng,NEG,0,2
"Quần size bé, k nên ghi là free size, ng trên 50kg k mặc vừa.","quần size bé , không nên ghi là free size , ng trên 50kg không mặc vừa",NEG,0,1
Bao đợt này quá tệ .,bao đợt này quá tệ,NEG,0,1
Tóc quá ít sử dụng lộ hết tóc thật.,tóc quá ít sử_dụng lộ hết tóc thật,NEU,2,3
Sản phẩm rất đẹp rất đáng tiền💋💋💋💋.,sản_phẩm rất đẹp rất xứng_đáng,POS,1,4
Mua 3 sp chỉ nhận được 1.,mua 3 sản_phẩm chỉ nhận được 1,NEG,0,1
"shop làm ăn có tâm, thích nhất sự nhiệt tình của shop💋💋💋💋.","shop làm_ăn có tâm , thích nhất sự nhiệt_tình của shop",POS,1,5
SP không có hộp nhé.,sản_phẩm không có hộp nhé,NEG,0,1
Form Áo quá rộng so với mình. 48kg cao 1m55.,form áo quá rộng so với mình . 48kg cao 1m55,POS,1,4
Sản phẩm y hình chất ren mịn chủ shop dễ thương.,sản_phẩm y hình chất ren mịn chủ shop dễ_thương,POS,1,5
Minh k thay km quan.,minh không thay km quan,NEU,2,3
Chất lượng sản phẩm tuyệt vời Ok lam.,chất_lượng sản_phẩm tuyệt_vời ok lam,POS,1,5
Vải áo cực thích luôn.,vải áo cực thích luôn,POS,1,5
Sản phẩm rất đẹp cực kì hài lòng .,sản_phẩm rất đẹp cực_kì hài_lòng,POS,1,5
Không hài lòng về hàng.,không hài_lòng về hàng,NEG,0,1
"Thời gian giao hàng rất nhanh, hàng đẹp, vì đã từng dùng rồi nên thấy hài lòng.","thời_gian giao hàng rất nhanh , hàng đẹp , vì đã từng dùng rồi nên thấy hài_lòng",POS,1,5
"Lưu ý cho những ai muốn đặt màu trắng (như mình) là màu này nó hơi nhạy cảm một chút, ra sáng thì sẽ bị lộ nội y nên cần lựa áo trong cẩn thận hoặc dùng làm áo lót mặc ở giữa thì phù hợp hơn :))).","lưu_ý cho những ai muốn đặt màu trắng như mình là màu này nó hơi nhạy_cảm một_chút , ra sáng thì sẽ bị lộ nội_y nên cần lựa áo trong cẩn_thận hoặc dùng làm áo_lót mặc ở giữa thì phù_hợp hơn",NEU,2,3
"Áo đẹp, shop phục vụ tốt.","áo đẹp , shop phục_vụ tốt",POS,1,5
"MỀM MỊN CO GIÃN TỐT , MẶC THÍCH THẬT SỰ!!!!!!!!!!!","mềm mịn co_giãn tốt , mặc thích thật_sự ! !",POS,1,5
"Đẹp hơn mong đợi, vải dày chắc chắn và các túi đường chỉ cũng đẹp.","đẹp hơn mong_đợi , vải dày chắc_chắn và các túi đường chỉ cũng đẹp",POS,1,5
Mà thôi hoàn tiền trả hàng cũng lu bu quá thôi mặc đi đồng cho đở tức.,mà thôi hoàn tiền trả hàng cũng lu_bu quá thôi mặc đi_đồng cho đở_tức,NEU,2,3
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh váy không có quần trong hơi mỏng nhưng OK.,đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh váy không có quần trong hơi mỏng nhưng ok,NEU,2,3
Làm ăn kiểu này đéo khá lên dc đâu.,làm_ăn kiểu này đéo khá lên được đâu,NEG,0,1
"Riêng nivea cho nữ ko có hộp còn bị quấn 1 băng keo xung quanh miệng nhìn mất thẩm mỹ, sx t2/2018.","riêng nivea cho nữ không có hộp còn bị quấn 1 băng_keo xung_quanh miệng nhìn mất thẩm_mỹ , sx t2 2018",NEG,0,1
"Áo đẹp xuất sắc, “không tương xứng với giá tiền” vì áo quá đẹp mà giá rẻ cực kỳ 😜😜😜.","áo đẹp xuất_sắc , không tương_xứng với giá tiền vì áo quá đẹp mà giá rẻ cực_kỳ",POS,1,5
Nghi sao đặt hàng với trắng giao 2 cai màu vàng bo tay..,nghi sao đặt_hàng với trắng giao 2 cai màu vàng bo tay,NEG,0,1
"Hình với thực tế chênh lệch 1-10 ,hình thình lòng lanh ngoài thì như giẽ rách.","hình với thực_tế chênh_lệch 1 10 , hình thình lòng lanh ngoài thì như giẽ rách",NEG,0,1
Hàng giống hình nhưng nó quá to.,hàng giống hình nhưng nó quá to,NEU,2,3
Chât luong kem vai xau may thi thô.,chât luong kem vai xau may thi thô,NEG,0,1
"Mua online nhưng nhận được hàng y hình, mình và Ny mang đều đẹp và vừa y như là đi thử vậy đó, đầm nữ mang lên rất sang, vải đẹp mềm mịn mang lên chuẩn form nữa , cám ơn shop nhiều và sẽ ủng hộ shop dài lâu.","mua online nhưng nhận được hàng y hình , mình và ny mang đều đẹp và vừa y_như là đi thử vậy đó , đầm nữ mang lên rất sang , vải đẹp mềm mịn mang lên chuẩn form nữa , cám_ơn shop nhiều và sẽ ủng_hộ shop dài lâu",POS,1,5
"Giày đẹp y hình, giao hàng nhanh.","giày đẹp y hình , giao hàng nhanh",POS,1,5
Màu không giống vs hình.,màu không giống với hình,NEU,2,3
Mình mua hàng của hebe shop thấy hàng đúng hình chất liệu đẹp.,mình mua hàng của hebe shop thấy hàng đúng hi nh chất_liệu đẹp,POS,1,4
Đóng gói sản phẩm tạm được Không đáng tiền Chất lượng sản phẩm tuyệt vời.,đóng_gói sản_phẩm tạm được không xứng_đáng chất_lượng sản_phẩm tuyệt_vời,POS,1,4
Dây balo hơi ngắn so với người của mình.,dây balo hơi ngắn so với người của mình,NEU,2,3
Shop ơi!,shop ơi !,NEU,2,3
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop bán hàng uy tín.,chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh shop bán hàng uy_tín,POS,1,5
"Chuông rất xinh, sữa tắm thơm và mềm lông.","chuông rất xinh , sữa tắm thơm và mềm lông",POS,1,5
Đóng gói sản phẩm chắc chắn. nhưng không rõ trong quá trình vận chuyển hay sao mà thỏi son bị gãy.,đóng_gói sản_phẩm chắc_chắn . nhưng không rõ trong quá_trình vận_chuyển hay sao mà thỏi son bị gãy,NEG,0,2
Mình nặng 45 cân mặc dâng dài ok.,mình nặng 45 cân mặc dâng dài ok,POS,1,4
Quần không y hình.,quần không y hình,NEG,0,1
Jb cuteee minh con được tặng thêm 2c nữa ợ.,jb cutee minh con được tặng thêm 2c nữa ợ,NEU,2,3
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.Nhanh.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn . nhanh,POS,1,5
Quần của mk bị rách 1 chút mk sẽ tự khâu lại dc nhưng hơi buồn. 😞.,quần của mình bị rách 1 chút mình sẽ tự khâu lại được nhưng hơi buồn,NEU,2,3
Nên đành chịu.,nên đành chịu,NEG,0,1
Shop quyên kẹp của mình về ko làm nào mở được mà ăn.,shop quyên kẹp của mình về không làm nào mở được mà ăn,NEG,0,2
"Không giống với hình, giao hành ko như bài đăng nói.","không giống với hình , giao hành không như bài đăng nói",NEG,0,1
"Sản phẩm phù hợp với giá tiền, chất lượng tạm được.","sản_phẩm phù_hợp với giá tiền , chất_lượng tạm được",NEU,2,3
Hàng gì mà 1 trời 1 nẻo!,hàng gì mà 1 trời 1 nẻo !,NEG,0,1
Tệ.,tệ,NEG,0,1
"Đẹp, xuất sắc so với số tiền bỏ ra.","đẹp , xuất_sắc so với số tiền bỏ ra",POS,1,5
"Chất lượng sản phẩm tạm được,túi mỏng,đựng rác phải 2 túi.","chất_lượng sản_phẩm tạm được , túi mỏng , đựng rác phải 2 túi",NEU,2,3
"Thẻ cứng cáp, in màu sắc đẹp.","thẻ cứng_cáp , in màu_sắc_đẹp",POS,1,4
Sơn dễ thw.nhưng hơi khô môi 😍💋.,sơn dễ thw . nhưng hơi khô môi,NEU,2,3
Hình mẫu lông bên trong màu đen mà gửi lông màu trắng cho khách.,hình_mẫu lông bên trong màu đen mà gửi lông màu trắng cho khách,NEU,2,3
cũng dc so với giá tiền.,cũng được so với giá tiền,POS,1,4
Béo hơn mua là thành bóp mỡ ngay.,béo hơn mua là thành bóp_mỡ ngay,NEU,2,3
Bên mình bán không kèm pin sao.,bên mình bán không kèm pin sao,NEU,2,3
"Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, do người nhỏ lên mặc rộng và dài.","đóng_gói sản_phẩm rất đẹp và chắc_chắn , shop phục_vụ rất tốt , do người nhỏ lên mặc rộng và dài",POS,1,5
Áo giống hình nhưng quả quá lớn mặc lên k ôm đc ngực nên nhìn rất xấu.,áo giống hình nhưng quả quá lớn mặc lên không ôm được ngực nên nhìn rất xấu,NEU,2,3
vải tốt giao hàng nhanh.,vải tốt giao hàng nhanh,POS,1,5
"Miếng này dễ hỏng lắm, chả biết nên dùng vào việc gì.","miếng này dễ hỏng lắm , chả biết nên dùng vào việc gì",NEG,0,2
Phần ren ở tay k ưng lắm.,phần ren ở tay không ưng lắm,NEU,2,3
Váy mặc vừa.,váy mặc vừa,NEU,2,3
"Làm không tỉ mỉ, sơn kém.","làm không tỉ_mỉ , sơn kém",NEG,0,2
Sản phẩm ăn ngon.,sản_phẩm ăn ngon,POS,1,4
sije xxl chi bang sije m Cua cac loai quan khác !,sije xxl chi bang sije mình cua cac loai quan kha c !,NEG,0,1
Hàng giao không đúng.,hàng giao không đúng,NEG,0,2
"Shop đóng gói cẩn thận, bọc xốp đầy đủ, hộp to đùng làm mình tưởng giao nhầm hàng :))).","shop đóng_gói cẩn_thận , bọc xốp đầy_đủ , hộp to_đùng làm mình tưởng giao nhầm hàng",POS,1,5
"Túi tuy chất lượng k ok lắm, nhưng shop phục vụ rất ok.","túi tuy chất_lượng không ok lắm , nhưng shop phục_vụ rất ok",NEU,2,3
Bự quá không mặc đc.kiểu thì ko như mình đã đặt.,bự quá không mặc được . kiểu thì không như mình đã đặt,NEG,0,2
"Shop phục vụ rất tốt, Chất lượng sản phẩm tuyệt vời.","shop phục_vụ rất tốt , chất_lượng sản_phẩm tuyệt_vời",POS,1,5
Mong lần sau shop khắc phục lỗi này.,mong lần sau shop khắc_phục lỗi này,POS,1,5
"Lần đầu giao sai màu nhưng shop đã chủ động đổi lại,chưa gặp shop nào nhiệt tình thế,lần đầu chắc do nhân viên mới nên ko biết,vẫn cho shop 5*.","lần đầu giao sai màu nhưng shop đã chủ_động đổi lại , chưa gặp shop nào nhiệt_tình_thế , lần đầu chắc do nhân_viên mới nên không biết , vẫn cho shop 5",POS,1,5
Kem gì mà đẹp vậy trời Chất lượng sản phẩm tuyệt vời.,kem gì mà đẹp_vậy trời chất_lượng sản_phẩm tuyệt_vời,POS,1,5
Bởi vì giá rẻ nên vải và mút mỏng hơn nhiều so với các loại áo bình thường.,bởi_vì giá rẻ nên vải và mút mỏng hơn nhiều so với các loại áo bình_thường,NEU,2,3
"Đường chỉ cúc áo bị rùm , ko mặc được.","đường chỉ cúc áo bị rùm , không mặc được",NEG,0,2
"Giày đẹp, box đẹp, shop giao hàng rất nhanh.","giày đẹp , box đẹp , shop giao hàng rất nhanh",POS,1,5
E đặt áo hồng mà gửi trắng.,e đặt áo hồng mà gửi trắng,NEU,2,3
Xài da không bóng.,xài da không bóng,POS,1,5
Nhung giao hang hoi cham.,nhung giao hang hoi cham,NEG,0,2
"ÁO VẢI KHÁ NGON, FORM OK , SHOP GIAO HÀNG SIÊU NHANH, MỚI ĐẶT HÔM TRƯỚC HÔM SAU CÓ <3.","áo vải khá ngon , form ok , shop giao hàng siêu nhanh , mới đặt hôm trước hôm sau có 3",POS,1,5
Hộp bẹp nhép nhưng do nhà vận chuyển nên kh trách shop nhé!,hộp bẹp nhép nhưng do nhà vận_chuyển nên không trách shop nhé !,NEU,2,3
"Sản phẩm đóng gói đẹp, bao bì dễ thương, giao hàng nhanh.","sản_phẩm đóng_gói đẹp , bao_bì dễ_thương , giao hàng nhanh",POS,1,5
Mình đặt màu hồng nhưng lại giao màu da.,mình đặt màu hồng nhưng lại giao màu_da,NEG,0,2
Dùng mới biết dc.,dùng mới biết được,NEU,2,3
Cái váy vải không đẹp lắm.,cái váy vải không đẹp lắm,NEG,0,2
"Khô gà bị mặn, cả nhà mình đều kêu vậy..","khô gà bị mặn , cả nhà mình đều kêu_vậy",NEG,0,1
Áo vải kp gió thất vọng shop.,áo vải kp gió thất_vọng shop,NEG,0,1
Phản hồi shop thì shop nói cũng có cho đổi đấy nhưng phải mất phí vận chuyển... tự nhiên phải mất thêm tiền.,phản_hồi shop thì shop nói cũng có cho đổi đấy nhưng phải mất phí vận_chuyển . tự_nhiên phải mất thêm tiền,NEU,2,3
Chất lượng sản phẩm tuyệt vời.mua nhiều lần rất ok.rất tin tưởng shop.đẹp giá cả hợp lý.,chất_lượng sản_phẩm tuyệt_vời . mua nhiều lần rất ok . rất tin_tưởng shop . đẹp giá_cả hợp_lý,POS,1,5
Giao tiếp với khách hàng thân thiện.,giao_tiếp với khách_hàng thân_thiện,POS,1,4
"Áo giống y hình, rất vừa.","áo giống y hình , rất vừa",POS,1,5
Áo như ảnh.,áo như ảnh,NEU,2,3
Mình có 56kg mà mặc ko vừa.,mình có 56kg mà mặc không vừa,NEG,0,2
Shop giao hàng cực nhanh.,shop giao hàng cực nhanh,POS,1,4
"Thông thường mình mua 1 cặp gội xả, nhưng còn nghi ngờ nên ko dám đặt.","thông_thường mình mua 1 cặp gội xả , nhưng còn nghi_ngờ nên không dám đặt",NEU,2,3
"Sản phẩm đẹp, giá tốt, Rất đáng tiền.","sản_phẩm đẹp , giá tốt , rất xứng_đáng",POS,1,5
Ủng hộ shop nhé mọi người.,ủng_hộ shop nhé mọi người,NEU,2,3
Treo đầu dê bán thịt chó.,treo đầu dê bán thịt chó,NEU,2,3
"Áo đẹp, giá rẻ, chất lượng tốt.","áo đẹp , giá rẻ , chất_lượng tốt",POS,1,4
K co giãn.,không co_giãn,NEG,0,2
Áo mới giặt lần đầu viền cổ áo màu đen đã lem màu ra hết áo màu trắng.hiện tại k thể mặc được.,áo mới giặt lần đầu viền cổ áo màu đen đã lem màu ra hết áo màu trắng . hiện_tại không thể mặc được,NEG,0,1
Shop giao thiếu hàng.,shop giao thiếu hàng,NEU,2,3
Áo đen vải rất cứng và đơ ko mặt đc.,áo đen vải rất cứng và đơ không mặt được,NEG,0,1
áo đôi chất ok nhưng nhỏ.,áo đôi chất ok nhưng nhỏ,POS,1,4
"Chất hơi cứng chút nhưng vẫn ok, tương xứng với giá tiền.","chất hơi cứng chút nhưng vẫn ok , tương_xứng với giá tiền",NEU,2,3
Hàng đẹp dáng chuẩn chất đẹp.,hàng đẹp dáng chuẩn chất đẹp,POS,1,5
Giao hàng hộp bị móp méo hết!,giao ha ng hô p bi mo p_me o hê tôi !,NEG,0,2
"Chất thì ok, phù hợp giá tiền , tuy nhiên from hơi nhỏ, giá như from to hơn chút thì mới vừa được với người mình.","chất thì ok , phù_hợp giá tiền , tuy_nhiên from hơi nhỏ , giá_như from to hơn chút thì mới vừa được với người mình",POS,1,4
Trắng hơi ngả xám nhẹ.,tră ng hơi nga xa m_nhe,POS,1,4
Phục vụ rất tốt.,phục_vụ rất tốt,POS,1,5
Shop phục vụ rất nhiệt tình.,shop phục_vụ rất nhiệt_tình,POS,1,5
Gửi sai màu.,gửi sai màu,NEG,0,1
Đơn hàng thứ 4 của mình ở LeoShop.,đơn hàng thứ 4 của mình ở leoshop,NEU,2,3
Có điều đóng gói sơ xài.,co điê u đóng_gói sơ xa i,NEG,0,1
shop giao hàng nhanh!,shop giao hàng nhanh !,POS,1,4
Mà bản thân t cũng ko muốn gửi trả lại shop lạch cạch mất công.,mà bản_thân tôi cũng không muốn gửi trả lại shop lạch_cạch mất_công,NEU,2,3
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền.,chất_lượng sản_phẩm tuyệt_vời rất xứng_đáng shop phục_vụ rất tốt rất xứng_đáng rất xứng_đáng,POS,1,5
Chất đẹp !,chất đẹp !,POS,1,5
Áo xinh ạ 💋.,áo xinh ạ,POS,1,5
Sẽ ủng hộ shop ở những sp tiếp theo.,sẽ ủng_hộ shop ở những sản_phẩm tiếp_theo,POS,1,5
Túi cá xinh lắm luôn lại rất dày.,túi cá xinh lắm luôn lại rất dày,POS,1,5
Giao sai sản phẩm.,giao sai sản_phẩm,NEG,0,1
Fair product quality.,fair product quality,NEU,2,3
Rất thích😊😊 Chất lượng sản phẩm tuyệt vời.,rất thích chất_lượng sản_phẩm tuyệt_vời,POS,1,5
Hơi mỏng.,hơi mỏng,NEU,2,3
Sop làm ăn k uy tín.,sop làm_ăn không uy_tín,NEG,0,1
Nhưng shop k báo size với khách gửi size k vừa.,nhưng shop không báo size với khách gửi size không vừa,NEU,2,3
Không đáng tiền Chất lượng sản phẩm kém Đóng gói sản phẩm kém.,không xứng_đáng chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém,NEG,0,1
