content,score,app_source,sentiment,language,review_text_clean,review_text_segmented
"Game rác, có dưới 1 sao để đánh giá không ? Yêu cầu Google chú đến trường hợp nhà phát hành Này có hành vi không phù hợp với người tiêu dùng. Xem xét trường hợp gỡ ứng dụng trên.",1,com.garena.game.kgvn,negative,vi,game rác có dưới 1 sao để đánh giá không yêu cầu google chú đến trường hợp nhà phát hành này có hành vi không phù hợp với người tiêu dùng xem xét trường hợp gỡ ứng dụng trên,game rác có dưới 1 sao để đánh_giá không yêu_cầu google_chú đến trường_hợp nhà phát_hành này có hành_vi không phù_hợp với người tiêu_dùng xem_xét trường_hợp gỡ ứng_dụng trên
rep trận dính chúng mấy thằng chú nhục,1,com.garena.game.kgvn,negative,vi,rep trận dính chúng mấy thằng chú nhục,rep trận dính chúng mấy thằng chú nhục
quá lag do tải tài nguyên tôi bị văng và đứng màng hình rất lâu,2,com.garena.game.kgvn,negative,vi,quá lag do tải tài nguyên tôi bị văng và đứng màng hình rất lâu,quá lag do tải tài_nguyên tôi bị văng và đứng màng_hình rất lâu
chơi rất vui khi leo rank,5,com.garena.game.kgvn,positive,vi,chơi rất vui khi leo rank,chơi rất vui khi leo rank
game như lol,1,com.garena.game.kgvn,negative,vi,game như lol,game như lol
sao chế độ cờ vua không cho dùng mic hay chát chít nói chuyện chơi không thì khô khan quá hãy cho nói chuyện với nhau chứ,3,com.garena.game.kgvn,neutral,vi,sao chế độ cờ vua không cho dùng mic hay chát chít nói chuyện chơi không thì khô khan quá hãy cho nói chuyện với nhau chứ,sao chế_độ cờ vua không cho dùng mic hay chát_chít nói_chuyện chơi không thì khô_khan quá hãy cho nói_chuyện với nhau chứ
lạm dụng chất tướng lối chơi đấu sĩ là thắng game ko còn kĩ năng,2,com.garena.game.kgvn,negative,vi,lạm dụng chất tướng lối chơi đấu sĩ là thắng game không còn kĩ năng,lạm_dụng chất_tướng lối chơi đấu_sĩ là thắng game không còn kĩ_năng
tuyt voi,5,com.garena.game.kgvn,positive,vi,tuyt voi,tuyt voi
game toàn trẻ trâu chơi toàn toxic,1,com.garena.game.kgvn,negative,vi,game toàn trẻ trâu chơi toàn toxic,game toàn trẻ trâu chơi toàn toxic
xếp một con bk di đánh với con tanh mẹ cân bằng tướng nhulon,1,com.garena.game.kgvn,negative,vi,xếp một con bk di đánh với con tanh mẹ cân bằng tướng nhulon,xếp một con bk di_đánh với con tanh mẹ cân_bằng tướng nhulon
thắng bạn tại game ghép kĩ năng cái loll,1,com.garena.game.kgvn,negative,vi,thắng bạn tại game ghép kĩ năng cái loll,thắng bạn tại game_ghép kĩ_năng cái loll
rất hayyy,5,com.garena.game.kgvn,positive,vi,rất hayyy,rất hayyy
"tôi khuyên mọi người đừng chs game này nx có nhiều cái gây ức chế lắm, ức chế mà giữa trong lòng thì dễ hại cho sức khỏe lắm, nếu lỡ tải r thì xóa đi game này ko dành cho người đi đơn",1,com.garena.game.kgvn,negative,vi,tôi khuyên mọi người đừng chơi game này nx có nhiều cái gây ức chế lắm ức chế mà giữa trong lòng thì dễ hại cho sức khỏe lắm nếu lỡ tải rồi thì xóa đi game này không dành cho người đi đơn,tôi khuyên mọi người đừng chơi game này nx có nhiều cái gây ức_chế lắm ức_chế mà giữa trong lòng thì dễ_hại cho sức khỏe lắm nếu lỡ_tải rồi thì xóa đi game này không dành cho người đi đơn
làm ăn cẩu thả buff bẩn này no trừ dc 4 uy tín chịu gà,1,com.garena.game.kgvn,negative,vi,làm ăn cẩu thả buff bẩn này no trừ được 4 uy tín chịu gà,làm_ăn cẩu_thả buff bẩn này no_trừ được 4 uy_tín chịu gà
làm ăn như con củ cặc,1,com.garena.game.kgvn,negative,vi,làm ăn như con củ cặc,làm_ăn như con củ cặc
bn tôi đưa tôi tới và làm tôi nghiện game này,5,com.garena.game.kgvn,positive,vi,bn tôi đưa tôi tới và làm tôi nghiện game này,bn tôi đưa tôi tới và làm tôi nghiện game này
cập nhật game xong cực kì lag,3,com.garena.game.kgvn,neutral,vi,cập nhật game xong cực kì lag,cập_nhật game xong cực_kì lag
game gì mà đồng đội Bot,5,com.garena.game.kgvn,positive,vi,game gì mà đồng đội bot,game gì mà đồng_đội bot
game l nó afk từ đầu trận mà vẫn chừ sao game rác vkl,1,com.garena.game.kgvn,negative,vi,game l nó afk từ đầu trận mà vẫn chừ sao game rác vkl,game l nó afk từ đầu trận mà vẫn chừ sao game rác vkl
game ngon vl,5,com.garena.game.kgvn,positive,vi,game ngon vl,game ngon vl
Game như ln ko khắc phục Toàn hack,5,com.garena.game.kgvn,positive,vi,game như ln không khắc phục toàn hack,game như ln không khắc_phục toàn hack
"game chơi thì vui đấy, nhưng mà chơi cùng mấy thằng ngu thì không vui , không biết có phải là cái thuật toán của game khi mình ghép được một trận hay, thì y như rằng Mấy trận còn lại, ghép cho bọn mới biết chơi, đã thua lại còn phải nhìn cái cách bọn nó chơi rất là khó chịu. thẳng ra là chơi rất ngu",1,com.garena.game.kgvn,negative,vi,game chơi thì vui đấy nhưng mà chơi cùng mấy thằng ngu thì không vui không biết có phải là cái thuật toán của game khi mình ghép được một trận hay thì y như rằng mấy trận còn lại ghép cho bọn mới biết chơi đã thua lại còn phải nhìn cái cách bọn nó chơi rất là khó chịu thẳng ra là chơi rất ngu,game chơi thì vui đấy nhưng_mà chơi cùng mấy thằng ngu thì không vui không biết có phải là cái thuật_toán của game khi mình ghép được một trận hay thì y_như_rằng mấy trận còn lại ghép cho bọn mới biết chơi đã thua lại còn phải nhìn cái cách bọn nó chơi rất là khó_chịu thẳng ra là chơi rất ngu
ai tạo ra gem đb thế này gỡ mẹ ik nhìn ngứa mắt,1,com.garena.game.kgvn,negative,vi,ai tạo ra gem đb thế này gỡ mẹ ik nhìn ngứa mắt,ai tạo ra gem đb thế_này gỡ mẹ ik nhìn ngứa mắt
tui nói thật ne mấy đứa nào mà nó đánh giá 1 s là mấy đứa đó chưa tải xog mấy cái phần mềm trong game từ đồ hoạ trở lên,5,com.garena.game.kgvn,positive,vi,tui nói thật ne mấy đứa nào mà nó đánh giá 1 s là mấy đứa đó chưa tải xog mấy cái phần mềm trong game từ đồ hoạ trở lên,tui nói thật ne mấy đứa nào mà nó đánh_giá 1 s là mấy đứa đó chưa tải xog mấy cái phần_mềm trong game từ đồ họa trở lên
hay rất hay,5,com.garena.game.kgvn,positive,vi,hay rất hay,hay rất hay
"cho game 1 sao vì cho ghép team ngu, mới thoát 1 phút tính afk game rác",1,com.garena.game.kgvn,negative,vi,cho game 1 sao vì cho ghép team ngu mới thoát 1 phút tính afk game rác,cho game 1 sao vì cho ghép team_ngu mới thoát 1 phút tính afk game rác
game nhìu lỗi quá chơi cứ bị lỗi khó chịu quá,3,com.garena.game.kgvn,neutral,vi,game nhìu lỗi quá chơi cứ bị lỗi khó chịu quá,game nhìu lỗi quá chơi cứ bị lỗi khó_chịu quá
hay quá,5,com.garena.game.kgvn,positive,vi,hay quá,hay quá
ghép trận như cái cc,1,com.garena.game.kgvn,negative,vi,ghép trận như cái cc,ghép trận như cái cc
"Game càng ngày càng chán hồi trc chs thì rất mượt rất bthg bây h gặp toàn hack lại còn bị văng game liên tục, mik chs trên cả máy realme và xsmax đều bị văng 1 2 lần mỗi trận, rất ảnh hưởng tâm trạng chs. Khuyên mng phải có máy đời mới cao cao chút ms có thể chs mượt đc",1,com.garena.game.kgvn,negative,vi,game càng ngày càng chán hồi trc chơi thì rất mượt rất bthg bây h gặp toàn hack lại còn bị văng game liên tục mik chơi trên cả máy realme và xsmax đều bị văng 1 2 lần mỗi trận rất ảnh hưởng tâm trạng chơi khuyên mng phải có máy đời mới cao cao chút ms có thể chơi mượt đc,game càng_ngày_càng chán hồi trc chơi thì rất mượt rất bthg bây_h gặp toàn hack lại còn bị văng game liên_tục mik_chơi trên cả máy realme và xsmax đều bị văng 1 2 lần mỗi trận rất ảnh_hưởng tâm_trạng chơi khuyên mng phải có máy đời_mới cao cao_chút ms có_thể chơi mượt đc
t cay verrra,1,com.garena.game.kgvn,negative,vi,t cay verrra,t cay verrra
Đm Garena mất uy tín vl ghép cho tao toàn thg ngu,1,com.garena.game.kgvn,negative,vi,đm garena mất uy tín vl ghép cho tao toàn thg ngu,đm garena mất uy_tín vl ghép cho tao toàn thg ngu
"game bắt đầu ghép team lệch trình như bên mlbb, nếu kh khắc phục thì thực sự ảnh hưởng đến người chơi",1,com.garena.game.kgvn,negative,vi,game bắt đầu ghép team lệch trình như bên mlbb nếu kh khắc phục thì thực sự ảnh hưởng đến người chơi,game bắt_đầu ghép team lệch_trình như bên mlbb nếu kh khắc_phục thì thực_sự ảnh_hưởng đến người chơi
hệ thống ghép team chán vc lúc nào củng có thằng ngu nhất là lúc từ bản cập nhật sau tết đến giờ,2,com.garena.game.kgvn,negative,vi,hệ thống ghép team chán vc lúc nào củng có thằng ngu nhất là lúc từ bản cập nhật sau tết đến giờ,hệ_thống ghép team chán vc lúc_nào củng có thằng ngu nhất là lúc từ bản cập_nhật sau tết đến giờ
k vào đc game ln,1,com.garena.game.kgvn,negative,vi,không vào đc game ln,không vào đc game ln
"hở tí là chuỗi thua đồng đội đánh thì dở tố cáo chẳng đc, 1 sao",1,com.garena.game.kgvn,negative,vi,hở tí là chuỗi thua đồng đội đánh thì dở tố cáo chẳng đc 1 sao,hở tí là chuỗi thua đồng_đội đánh thì dở_tố_cáo chẳng đc 1 sao
ghép trận mà chơi thuật toán với người chơi là tao cho 1 sao,5,com.garena.game.kgvn,positive,vi,ghép trận mà chơi thuật toán với người chơi là tao cho 1 sao,ghép trận mà chơi thuật_toán với người chơi là tao cho 1 sao
"chả hiểu cơ chế ghép trận chơi đơn gặp toàn thứ gì , giờ đống đứa afk uy tín vẫn trừ chung team vs nó cx bị trừ sao trước có vậy đâu .",2,com.garena.game.kgvn,negative,vi,chả hiểu cơ chế ghép trận chơi đơn gặp toàn thứ gì giờ đống đứa afk uy tín vẫn trừ chung team vs nó cũng bị trừ sao trước có vậy đâu,chả hiểu cơ_chế ghép trận chơi đơn gặp toàn thứ gì giờ đống đứa afk uy_tín vẫn trừ chung team vs nó cũng bị trừ sao trước có vậy đâu
hệ thống game ghép đội với súc vật à ???,1,com.garena.game.kgvn,negative,vi,hệ thống game ghép đội với súc vật à,hệ_thống game ghép đội với súc_vật à
game ghép trận ko đúng thua lần tàng chuỗi ko,1,com.garena.game.kgvn,negative,vi,game ghép trận không đúng thua lần tàng chuỗi không,game ghép trận không đúng thua lần_tàng chuỗi không
hệ thống ghép trận toàn ra óc vật,1,com.garena.game.kgvn,negative,vi,hệ thống ghép trận toàn ra óc vật,hệ_thống ghép trận toàn ra óc_vật
game dễ văng kết nối lại thì chậm,1,com.garena.game.kgvn,negative,vi,game dễ văng kết nối lại thì chậm,game dễ văng kết_nối lại thì chậm
đồng đội chó rách,1,com.garena.game.kgvn,negative,vi,đồng đội chó rách,đồng_đội chó rách
"ghép rank 10, thua hết 10, gặp gì đâu không :))))))",1,com.garena.game.kgvn,negative,vi,ghép rank 10 thua hết 10 gặp gì đâu không,ghép rank 10 thua hết 10 gặp gì đâu không
nhiều lỗi lag quá,1,com.garena.game.kgvn,negative,vi,nhiều lỗi lag quá,nhiều lỗi lag quá
"Làm ơn, sửa lại cơ chế macth giùm, đừng có kiểu người ta thắng được vài trận cái lại cho ghép với mấy người có trình độ kém hơn. Biết bao lần thất vọng về anh Gà",3,com.garena.game.kgvn,neutral,vi,làm ơn sửa lại cơ chế macth giùm đừng có kiểu người ta thắng được vài trận cái lại cho ghép với mấy người có trình độ kém hơn biết bao lần thất vọng về anh gà,làm ơn sửa lại cơ_chế macth giùm đừng có kiểu người ta thắng được vài trận cái lại cho ghép với mấy người có trình_độ kém hơn biết_bao lần thất_vọng về anh gà
như lol,1,com.garena.game.kgvn,negative,vi,như lol,như lol
game cơ chế ghép như con cc,1,com.garena.game.kgvn,negative,vi,game cơ chế ghép như con cc,game cơ_chế ghép như con cc
"ghép toàn gặp xúc vật còn team bạn thì chơi hơn gì. Ko gặp afk thì cũng test tướng chơi ngu msf còn ra dẻ chat nhiều như số lần chết, bọn xúc vật con tr mà chơi như lol",2,com.garena.game.kgvn,negative,vi,ghép toàn gặp xúc vật còn team bạn thì chơi hơn gì không gặp afk thì cũng test tướng chơi ngu msf còn ra dẻ chat nhiều như số lần chết bọn xúc vật con tr mà chơi như lol,ghép toàn gặp xúc_vật còn team bạn thì chơi hơn gì không gặp afk thì cũng test_tướng chơi ngu msf còn ra dẻ chat nhiều như số lần chết bọn xúc_vật con tr mà chơi như lol
game l ghép trận đồng đội ngu bỏ mẹ toàn ks game tối ưu thì kém chỉnh sửa ngày càng tồi ăn chặn hiệu ứng skin hút máu game thủ,1,com.garena.game.kgvn,negative,vi,game l ghép trận đồng đội ngu bỏ mẹ toàn ks game tối ưu thì kém chỉnh sửa ngày càng tồi ăn chặn hiệu ứng skin hút máu game thủ,game l ghép trận đồng_đội ngu bỏ mẹ toàn ks game tối_ưu thì kém chỉnh_sửa ngày_càng tồi ăn_chặn hiệu_ứng skin hút máu game_thủ
ꉂ(ˊᗜˋ*)♡,5,com.garena.game.kgvn,positive,vi,ꉂ ˊᗜˋ,ꉂ ˊᗜˋ
"một ngày của mik rất mệt mỏi, chỉ muốn chơi vài trận giải trí thôi mà,sao trận nào cx ghép những thành phần phá game vào vậy, thật sự chịu hết nổi rồi",4,com.garena.game.kgvn,positive,vi,một ngày của mik rất mệt mỏi chỉ muốn chơi vài trận giải trí thôi mà sao trận nào cũng ghép những thành phần phá game vào vậy thật sự chịu hết nổi rồi,một ngày của mik rất mệt_mỏi chỉ muốn chơi vài trận giải_trí thôi mà sao trận nào cũng ghép những thành_phần phá game vào vậy thật_sự chịu hết_nổi rồi
game súc vật toàn trẻ trâu hệ thống ghép trận lệch tem mình rõ ngu,1,com.garena.game.kgvn,negative,vi,game súc vật toàn trẻ trâu hệ thống ghép trận lệch tem mình rõ ngu,game súc_vật toàn trẻ trâu hệ_thống ghép trận lệch tem mình rõ ngu
"Game cũng hay nhung một ván ít vàng quá. Sửa thêm: t full tướng lâu r :)), h sao cx đc",5,com.garena.game.kgvn,positive,vi,game cũng hay nhung một ván ít vàng quá sửa thêm t full tướng lâu rồi h sao cũng đc,game cũng hay nhung một ván ít vàng quá sửa thêm t full_tướng lâu rồi h sao cũng đc
