app,content,score,sentiment,review_clean,review_segmented,language,original_label,cleaned_label,text_pred,text_conf,text_reason,final_label,decision_type,final_confidence
Lazada,đăng nhập để mua hàng mà lazada làm rắc rối quá.. đăng ký bằng số điện thoại cũng bảo tài khoản bị khóa vì bảo mật... trước nhập mã otp xác minh là xong nên cân nhắc cách đăng ký cho dễ dàng hơn chứ thấy rất tệ rồi,1,negative,đăng nhập để mua hàng mà lazada làm rắc rối quá đăng ký bằng số điện thoại cũng bảo tài khoản bị khóa vì bảo mật trước nhập mã otp xác minh là xong nên cân nhắc cách đăng ký cho dễ dàng hơn chứ thấy rất tệ rồi,đăng_nhập để mua hàng mà lazada làm rắc_rối quá đăng_ký bằng số điện_thoại cũng bảo tài_khoản bị khóa vì bảo_mật trước nhập_mã otp xác_minh là xong nên cân_nhắc cách đăng_ký cho dễ_dàng hơn chứ thấy rất tệ rồi,vi,0,0,0.0,0.9,Có 'rất tệ',0.0,score_based,1.0
Lazada,"quảng cáo nhiều như bán đắt hơn các sàn khác nhiều quá, ít khuyến mãi",1,negative,quảng cáo nhiều như bán đắt hơn các sàn khác nhiều quá ít khuyến mãi,quảng_cáo nhiều như bán đắt hơn các sàn khác nhiều quá ít khuyến_mãi,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,lần này tạm biệt luôn. lúc trước còn giao hàng. giờ đổi người khác giao cứ cứ hết giao chậm ngày rồi đến chặn đơn không giao. quá tệ,1,negative,lần này tạm biệt luôn lúc trước còn giao hàng giờ đổi người khác giao cứ cứ hết giao chậm ngày rồi đến chặn đơn không giao quá tệ,lần này tạm_biệt luôn lúc trước còn giao hàng giờ đổi người khác giao cứ cứ hết giao chậm ngày rồi đến chặn đơn không giao quá tệ,vi,0,0,0.0,0.7,2 từ tiêu cực,0.0,score_based,1.0
Tiki,Gói ko tốt đồ bị hư tôi thật sự ko hài lòng,1,negative,go i không tốt đồ bị hư tôi thật sự không hài lòng,go i không tốt_đồ bị hư tôi thật_sự không hài_lòng,vi,0,0,0.0,0.8,Có 'hư',0.0,score_based,1.0
Lazada,"mã thì ghi cho có thôi chứ chả áp đc bn cả, mã giảm giá cho ng ms đc 45k-50k thế mà áp vào cái túi xách 60k giá vẫn như cũ",1,negative,mã thì ghi cho có thôi chứ chả áp được bn cả mã giảm giá cho ng ms được 45k 50k thế mà áp vào cái túi xách 60k giá vẫn như cũ,mã thì ghi cho có thôi chứ chả_áp được bn cả mã giảm_giá cho ng ms được 45 k 50 k thế mà áp vào cái túi_xách 60 k giá vẫn như cũ,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,bị mã f04 đặt kiểu gì cx kh đc 😤,1,negative,bị mã f04 đặt kiểu gì cũng kh được,bị mã f04 đặt kiểu gì cũng kh được,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,Dịch vụ kém từ nhà bán hàng và shiper,1,negative,dịch vụ kém từ nhà bán hàng và shiper,dịch_vụ kém từ nhà bán hàng và shiper,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Shopee,làm ăn chán. mất hết xu r,1,negative,làm ăn chán mất hết xu r,làm_ăn chán mất hết xu_r,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Lazada,"Nhân viên hỗ trợ rất kém, không có chính sách bảo vệ người mua, và giao tiếp KH rất thiếu tôn trọng, kém, vô học.",1,negative,nhân viên hỗ trợ rất kém không có chính sách bảo vệ người mua và giao tiếp kh rất thiếu tôn trọng kém vô học,nhân_viên hỗ_trợ rất kém không có chính_sách bảo_vệ người mua và giao_tiếp kh rất thiếu tôn_trọng kém vô_học,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Lazada,Lazada tự đánh lỗi cr01 mặc dù k vi phạm gì,1,negative,lazada tự đánh lỗi cr01 mặc dù không vi phạm gì,lazada tự đánh lỗi cr01 mặc_dù không vi_phạm gì,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Lazada,"Tôi không mở bất cứ gian hàng nào trên Lazada nhưng Lazada nhiều lần gởi email cho tôi với nội dung Thân gửi Shop Cá Cảnh Hoàng Gia ( VNJ2JNVL ), Đã hơn 60 ngày bạn không đăng nhập vào gian hàng của mình? Để giúp duy trì sự cạnh tranh với các gian hàng khác đồng thời đảm bảo việc xử lý đơn hàng, phản hồi người mua kịp thời, Lazada khuyến khích bạn đăng nhập vào gian hàng thường xuyên để cập nhật hàng tồn kho, khuyến mãi và giá bán mới."" Tôi yêu cầu làm rõ để tránh phát sinh vấn đề về thuế.",1,negative,tôi không mở bất cứ gian hàng nào trên lazada nhưng lazada nhiều lần gởi email cho tôi với nội dung thân gửi cửa hàng cá cảnh hoàng gia vnj2jnvl đã hơn 60 ngày bạn không đăng nhập vào gian hàng của mình để giúp duy trì sự cạnh tranh với các gian hàng khác đồng thời đảm bảo việc xử lý đơn hàng phản hồi người mua kịp thời lazada khuyến khích bạn đăng nhập vào gian hàng thường xuyên để cập nhật hàng tồn kho khuyến mãi và giá bán mới tôi yêu cầu làm rõ để tránh phát sinh vấn đề về thuế,tôi không mở bất_cứ gian_hàng nào trên lazada nhưng lazada nhiều lần gởi email cho tôi với nội_dung thân gửi cửa_hàng cá_cảnh hoàng_gia_vnj2jnvl đã hơn 60 ngày bạn không đăng_nhập vào gian_hàng của mình để giúp duy_trì sự cạnh_tranh với các gian_hàng khác đồng_thời đảm_bảo việc xử_lý đơn hàng phản_hồi người mua kịp_thời lazada khuyến_khích bạn đăng_nhập vào gian_hàng thường_xuyên để cập_nhật hàng tồn_kho khuyến_mãi và giá bán mới tôi yêu_cầu làm rõ để tránh phát_sinh vấn_đề về thuế,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"dùng càng ngày càng chán, 1 vấn đề nói đi nói là không làm được vẫn kêu làm",1,negative,dùng càng ngày càng chán 1 vấn đề nói đi nói là không làm được vẫn kêu làm,dùng càng_ngày_càng chán 1 vấn_đề nói đi nói là không làm được vẫn kêu làm,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Shopee,đặt không đc tức r á nhen 😡,1,negative,đặt không được tức r á nhen,đặt không được tức r á_nhen,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,phí ship caoooo gấp mấy lần tiền hàng,1,negative,phí ship cao gấp mấy lần tiền hàng,phí ship cao gấp mấy lần tiền hàng,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,"Mua hàng ở Tiki như chơi đánh bài vậy, chất lượng hên xui lắm. Đặt 10 đơn thì khiếu nại hơn 5 đơn vì hàng giao sai, giao trễ.",1,negative,mua hàng ở tiki như chơi đánh bài vậy chất lượng hên xui lắm đặt 10 đơn thì khiếu nại hơn 5 đơn vì hàng giao sai giao trễ,mua hàng ở tiki như_chơi đánh_bài vậy chất_lượng hên xui lắm đặt 10 đơn thì khiếu_nại hơn 5 đơn vì hàng giao sai giao trễ,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,giá của sản phẩm bị kê lên theo voucher của khách hàng đang sở hữu.thực tế thì khách hàng đang mua đúng giá chứ chả có voucher gì hết.,1,negative,giá của sản phẩm bị kê lên theo voucher của khách hàng đang sở hữu thực tế thì khách hàng đang mua đúng giá chứ chả có voucher gì hết,giá của sản_phẩm bị kê lên theo voucher của khách_hàng đang sở_hữu thực_tế thì khách_hàng đang mua đúng giá chứ chả có voucher gì hết,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,lừa tiền,1,negative,lừa tiền,lừa tiền,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,"mới tạo acc mà bị mất phần lưu voucher, sàn thương mại điện tử chủ yếu người ta cần mã mà lại khoá xài xài làm gì",1,negative,mới tạo acc mà bị mất phần lưu voucher sàn thương mại điện tử chủ yếu người ta cần mã mà lại khoá xài xài làm gì,mới tạo acc mà bị mất phần lưu_voucher sàn thương_mại_điện_tử chủ_yếu người ta cần_mã mà_lại khóa xài xài làm gì,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Chan hk muốn nói . cái quần j bị lủng 3 lỗ la sao,1,negative,chan hk muốn nói cái quần j bị lủng 3 lỗ la sao,chan_hk muốn nói cái quần_j bị lủng 3 lỗ_la sao,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,Tự hủy đơn hàng,1,negative,tự hủy đơn hàng,tự hủy đơn hàng,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Giao hàng chậm shipper k có tâm,1,negative,giao hàng chậm shipper không có tâm,giao hàng chậm shipper không có tâm,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Lazada,"cứ kêu là tài khoản t bị xóa hoài, bực ghê",1,negative,cứ kêu là tài khoản t bị xóa hoài bực ghê,cứ kêu là tài_khoản t bị xóa hoài bực_ghê,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,"Giải quyết chậm, không rõ vấn đề. Mã giảm giá xài ko đc chán hơn shopee",1,negative,giải quyết chậm không rõ vấn đề mã giảm giá xài không được chán hơn shopee,giải_quyết chậm không rõ vấn_đề mã giảm_giá xài không được chán hơn shopee,vi,0,0,0.0,0.7,2 từ tiêu cực,0.0,score_based,1.0
Tiki,Ship đắt hơn shoppe trong khi giá thành sản phẩm cũng đắt hơn người ta,1,negative,ship đắt hơn shoppe trong khi giá thành sản phẩm cũng đắt hơn người ta,ship đắt hơn shoppe trong khi giá_thành sản_phẩm cũng đắt hơn người ta,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"shoppe như con card ra , chỉ đặt một ốp lưng điện thoại thôi vậy mà giao hàng không thành công , chịu ứng dụng này luôn ứng dụng này còn thua lazada đúng là app shoppe phế vật còn nữa app này chơi độc đáo vl ra trong khi ốp lưng 138k bị hoàn trả về người bán và sau khi mua lại thì lên 158k trong khi đã dùng giảm giá voucher rồi mà vẫn như vậy những ai đặt trên cái app này đừng đặt nha cái app thì chơi kiểu đó rồi ai chơi lại",1,negative,shoppe như con card ra chỉ đặt một ốp lưng điện thoại thôi vậy mà giao hàng không thành công chịu ứng dụng này luôn ứng dụng này còn thua lazada đúng là app shoppe phế vật còn nữa app này chơi độc đáo vl ra trong khi ốp lưng 138k bị hoàn trả về người bán và sau khi mua lại thì lên 158k trong khi đã dùng giảm giá voucher rồi mà vẫn như vậy những ai đặt trên cái app này đừng đặt nha cái app thì chơi kiểu đó rồi ai chơi lại,shoppe như con card ra chỉ đặt một ốp lưng điện_thoại thôi vậy mà giao hàng_không thành_công chịu ứng_dụng này luôn ứng_dụng này còn thua lazada đúng là app shoppe phế_vật còn nữa app này chơi độc_đáo vl ra trong khi ốp lưng 138 k bị hoàn_trả về người bán và sau khi mua lại thì lên 158 k trong khi đã dùng giảm_giá voucher rồi mà vẫn như_vậy những_ai đặt trên cái app này đừng đặt nha cái app thì chơi kiểu đó rồi ai chơi lại,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"Không thể liên kết được tài khoản Instagram, giao hàng lố ngày dự kiến hoài, còn làm lạc luôn hàng nữa không giao hàng luôn, app cần liên hệ làm việc lại với bên vận chuyển, mấy shop hết hàng rồi cũng để đơn là còn hàng mà đặt tới ngày lấy đơn không thấy đơn đi. hàng thấy ảo ma quá. đúng bực mình luôn á. kiểu như shop còn không biết và quản lý tài khoản đơn hàng mình ấy, bên cả vận chuyển nữa. không đổi đc sdt vì đổi sim bla bla @@",1,negative,không thể liên kết được tài khoản instagram giao hàng lố ngày dự kiến hoài còn làm lạc luôn hàng nữa không giao hàng luôn app cần liên hệ làm việc lại với bên vận chuyển mấy cửa hàng hết hàng rồi cũng để đơn là còn hàng mà đặt tới ngày lấy đơn không thấy đơn đi hàng thấy ảo ma quá đúng bực mình luôn á kiểu như cửa hàng còn không biết và quản lý tài khoản đơn hàng mình ấy bên cả vận chuyển nữa không đổi được sdt vì đổi sim bla bla,không_thể liên_kết được tài_khoản instagram giao hàng lố ngày dự_kiến hoài còn làm lạc luôn hàng nữa không giao hàng luôn app cần liên_hệ làm_việc lại với bên vận_chuyển mấy cửa_hàng hết hàng rồi cũng để đơn là còn hàng mà đặt tới ngày lấy đơn không thấy đơn đi hàng thấy ảo ma quá đúng bực_mình luôn á kiểu như cửa_hàng còn không biết và quản_lý tài_khoản đơn hàng mình ấy bên cả vận_chuyển nữa không đổi được sdt vì đổi sim bla bla,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Chê nha mắ app như 🆑,1,negative,chê nha mắ app như,chê nha mắ app như,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Hoàn thành nhiệm vụ xog del nhận đc xu,1,negative,hoàn thành nhiệm vụ xog del nhận được xu,hoàn_thành nhiệm_vụ xog del nhận được xu,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,Đăng kí Shopee VIP được nhận mã miễn phí 3 tháng Chat GPT GO. Vậy tại sao đk Chat GPT GO lại bị trừ tiền?,1,negative,đăng kí shopee vip được nhận mã miễn phí 3 tháng chat gpt go vậy tại sao đk chat gpt go lại bị trừ tiền,đăng_kí shopee vip được nhận_mã miễn_phí 3 tháng chat gpt go vậy tại_sao đk chat gpt go lại bị trừ tiền,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Shopee,"giao hàng lâu, hàng sẵn mà giao như hàng oder",1,negative,giao hàng lâu hàng sẵn mà giao như hàng oder,giao hàng lâu hàng sẵn mà giao như hàng oder,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Tiki,Tiki dạo này sao thế đặt hàng mà ko được,1,negative,tiki dạo này sao thế đặt hàng mà không được,tiki dạo này sao thế đặt_hàng mà không được,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
Lazada,"đặt mua hàng mà tự hủy, chán cách làm ăn như thế này",1,negative,đặt mua hàng mà tự hủy chán cách làm ăn như thế này,đặt mua hàng mà tự hủy chán cách làm_ăn như thế_này,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,Tôi ko biết cái này có lừa đảo ki,4,positive,tôi không biết cái này có lừa đảo ki,tôi không biết cái này có lừa_đảo ki,vi,0,1,,0.0,Không rõ ràng,1.0,score_based,1.0
Tiki,"Hủy đơn mà không thông báo cho khách hàng, củng không cho biết lý do hủy đơn. Quá ngày nhận hàng không thấy, mở ra xem mới biết bị hủy đơn. Tiki quá tệ.",1,negative,hủy đơn mà không thông báo cho khách hàng củng không cho biết lý do hủy đơn quá ngày nhận hàng không thấy mở ra xem mới biết bị hủy đơn tiki quá tệ,hủy đơn mà không thông_báo cho khách_hàng củng_không cho biết lý_do hủy đơn quá ngày nhận hàng_không thấy mở ra xem mới biết bị hủy đơn tiki quá tệ,vi,0,0,0.0,0.6,1 từ tiêu cực,0.0,score_based,1.0
Tiki,Đắt quá,1,negative,đắt quá,đắt quá,vi,0,0,,0.0,Không rõ ràng,0.0,score_based,1.0
